architecture,budget_tier,owner_tag,split_seed,n,rho,ridge_setting,ridge_value,train_diag_mean,test_atoms,train_block_dimension,effective_numerical_rank_train,rcond,test_nmse,selected_rho,is_selected,inner_val_nmse,n_inner_val_atoms,source_file
MPNN,LOW,mpnn_LOW_w607_s400000,2,32,0.01,rho_0.01,1.7707944085769085,177.07944085769086,256,96,96,1e-10,0.7308516894934958,0.0,False,0.9917070693354924,8,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,32,0.1,rho_0.1,17.707944085769086,177.07944085769086,256,96,96,1e-10,0.741511292277352,0.0,False,1.0302802097332213,8,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,64,0.0,ridgeless,0.0,176.96390018299348,256,192,192,1e-10,0.580827974142775,0.0,True,0.8040869351119662,16,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,64,1e-08,rho_1e-08,1.7696390018299348e-06,176.96390018299348,256,192,192,1e-10,0.5808279751875454,0.0,False,0.8040869397591817,16,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,64,1e-06,rho_1e-06,0.00017696390018299347,176.96390018299348,256,192,192,1e-10,0.580828078620376,0.0,False,0.8040873998319669,16,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,64,0.0001,rho_0.0001,0.01769639001829935,176.96390018299348,256,192,192,1e-10,0.5808384271238438,0.0,False,0.804133391119776,16,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,64,0.01,rho_0.01,1.7696390018299348,176.96390018299348,256,192,192,1e-10,0.581915110379953,0.0,False,0.808577323918485,16,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,64,0.1,rho_0.1,17.69639001829935,176.96390018299348,256,192,192,1e-10,0.5922309433589109,0.0,False,0.838701980037516,16,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,128,0.0,ridgeless,0.0,210.30877695506638,256,384,384,1e-10,0.3647217226560482,0.0,True,0.43853197531779153,32,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,128,1e-08,rho_1e-08,2.103087769550664e-06,210.30877695506638,256,384,384,1e-10,0.3647217230024255,0.0,False,0.43853198303190977,32,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,128,1e-06,rho_1e-06,0.00021030877695506637,210.30877695506638,256,384,384,1e-10,0.3647217572957608,0.0,False,0.43853274672508125,32,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,128,0.0001,rho_0.0001,0.02103087769550664,210.30877695506638,256,384,384,1e-10,0.3647252062655292,0.0,False,0.43860907094114454,32,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,128,0.01,rho_0.01,2.103087769550664,210.30877695506638,256,384,384,1e-10,0.3652069615503719,0.0,False,0.4458564904935828,32,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,128,0.1,rho_0.1,21.03087769550664,210.30877695506638,256,384,384,1e-10,0.37076440453258364,0.0,False,0.4961001816372755,32,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,256,0.0,ridgeless,0.0,248.65691136053508,256,768,768,1e-10,0.33461615514107856,0.1,False,0.3468558119221332,64,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,256,1e-08,rho_1e-08,2.486569113605351e-06,248.65691136053508,256,768,768,1e-10,0.33461615226257413,0.1,False,0.34685580683108486,64,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,256,1e-06,rho_1e-06,0.00024865691136053504,248.65691136053508,256,768,768,1e-10,0.3346158673048684,0.1,False,0.34685530283391447,64,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,256,0.0001,rho_0.0001,0.024865691136053508,248.65691136053508,256,768,768,1e-10,0.3345875128295536,0.1,False,0.3468050688768723,64,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
MPNN,LOW,mpnn_LOW_w607_s400000,2,256,0.01,rho_0.01,2.4865691136053507,248.65691136053508,256,768,768,1e-10,0.33261744096711854,0.1,False,0.34293841941628145,64,upstream-analysis/analysis_outputs/matched_compute_large_m_krr_2026_08_22/krr_split_results_m1024.csv
