architecture,checkpoint_state,budget_tier,m,n_train,ridge_setting,ridge_value,target,test_nmse_median,test_nmse_mean,split_count,source_file
MPNN,dense-grid-PRECROSS,PRECROSS,1024,128,rho_1e-08,1e-08,common,0.4381996445070532,0.44479733280473754,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,128,ridgeless,0.0,common,0.43819964074738676,0.44479732892012935,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,256,rho_0.0001,0.0001,common,0.2753135584783896,0.2963221628539678,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,256,rho_0.01,0.01,common,0.2773558859579299,0.2981933545824777,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,256,rho_0.1,0.1,common,0.29177596125968985,0.31368927904222,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,256,rho_1e-06,1e-06,common,0.27529355116577214,0.2963035069536728,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,256,rho_1e-08,1e-08,common,0.27529335116524345,0.2963033204169929,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,256,ridgeless,0.0,common,0.27529334914504355,0.2963033185327863,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,512,rho_0.0001,0.0001,common,0.22790872561082337,0.24201650387596602,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,512,rho_0.01,0.01,common,0.22884323045002813,0.24185809177388462,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,512,rho_0.1,0.1,common,0.23688244680976833,0.24554653368699353,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,512,rho_1e-06,1e-06,common,0.2278986971025146,0.2420214200049109,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,512,rho_1e-08,1e-08,common,0.22789859665846085,0.24202146968816263,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-PRECROSS,PRECROSS,1024,512,ridgeless,0.0,common,0.2278985956438577,0.24202147019006656,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,32,rho_0.0001,0.0001,common,0.5659406977905698,0.5208360137200615,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,32,rho_0.01,0.01,common,0.5921838946779892,0.5516832530722715,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,32,rho_0.1,0.1,common,0.6918860682928536,0.649706547238514,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,32,rho_1e-06,1e-06,common,0.5658227460195584,0.5199158757213684,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,32,rho_1e-08,1e-08,common,0.5662885530216517,0.5198934776433733,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,32,ridgeless,0.0,common,0.5657811525691582,0.5198373509832351,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,64,rho_0.0001,0.0001,common,0.3052882858933009,0.33133210877616975,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,64,rho_0.01,0.01,common,0.33051114668939924,0.35909915521429764,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,64,rho_0.1,0.1,common,0.4194223476947817,0.4563616200645265,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,64,rho_1e-06,1e-06,common,0.30598286574828054,0.33084011800745017,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,64,rho_1e-08,1e-08,common,0.3054507128503489,0.33064429567428055,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,64,ridgeless,0.0,common,0.30533779864429167,0.3306387891684178,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,128,rho_0.0001,0.0001,common,0.1660496455170105,0.20116146377853844,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,128,rho_0.01,0.01,common,0.171681553051136,0.22223558561499498,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,128,rho_0.1,0.1,common,0.2594996925532161,0.29643452102972645,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,128,rho_1e-06,1e-06,common,0.17053340315553964,0.20090207870426052,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,128,rho_1e-08,1e-08,common,0.16929480574448472,0.20077466612433797,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,128,ridgeless,0.0,common,0.16926386722277614,0.20072297599498246,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,256,rho_0.0001,0.0001,common,0.08748094658197998,0.10210796719406914,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,256,rho_0.01,0.01,common,0.09462527079275997,0.11677522258537129,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,256,rho_0.1,0.1,common,0.1418460286828119,0.16820105369104996,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,256,rho_1e-06,1e-06,common,0.08796364558506478,0.10156757021139873,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,256,rho_1e-08,1e-08,common,0.08702340278812115,0.10149663126363503,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,256,ridgeless,0.0,common,0.08719933073304632,0.10146099102454778,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,512,rho_0.0001,0.0001,common,0.039929018663439814,0.04644613460321211,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,512,rho_0.01,0.01,common,0.04624186705480622,0.05202059961722731,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,512,rho_0.1,0.1,common,0.07332051445792026,0.07943099059864181,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,512,rho_1e-06,1e-06,common,0.03932219213257378,0.046520681380387494,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,512,rho_1e-08,1e-08,common,0.039921196188061135,0.04638600392636193,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MC-EGNN,dense-grid-TOP,TOP,1024,512,ridgeless,0.0,common,0.03934411980391761,0.04642022744882861,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,32,rho_0.0001,0.0001,common,0.25431035160640725,0.268928880718445,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,32,rho_0.01,0.01,common,0.2793580805289172,0.2946565875060899,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,32,rho_0.1,0.1,common,0.3784858086402712,0.38260193907629636,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,32,rho_1e-06,1e-06,common,0.2538700763709518,0.2683477202125995,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,32,rho_1e-08,1e-08,common,0.25386678610907987,0.26834160121991546,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,32,ridgeless,0.0,common,0.2538667531034704,0.2683415393959722,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,64,rho_0.0001,0.0001,common,0.15754955399082754,0.14901385507209533,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,64,rho_0.01,0.01,common,0.1726433912102663,0.16545857113665308,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,64,rho_0.1,0.1,common,0.22238393586092176,0.2164698550423055,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,64,rho_1e-06,1e-06,common,0.15724688126099823,0.1485769107211729,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,64,rho_1e-08,1e-08,common,0.15724426131334746,0.1485755084931801,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,64,ridgeless,0.0,common,0.15724423509501992,0.14857552250560924,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,128,rho_0.0001,0.0001,common,0.06935965525140027,0.08121339187040301,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,128,rho_0.01,0.01,common,0.07850626137428268,0.09241849156219115,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,128,rho_0.1,0.1,common,0.09673233699974171,0.12026174774696234,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,128,rho_1e-06,1e-06,common,0.06900251008645447,0.08084846905852978,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,128,rho_1e-08,1e-08,common,0.06899980429325302,0.0808694238759063,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,128,ridgeless,0.0,common,0.06899977751015784,0.08086984112388887,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,256,rho_0.0001,0.0001,common,0.030614014398687155,0.040177457187478435,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,256,rho_0.01,0.01,common,0.036620896407036016,0.04581516899618833,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,256,rho_0.1,0.1,common,0.04768889639849422,0.05905467962416525,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,256,rho_1e-06,1e-06,common,0.030460875857759622,0.03997861578047693,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,256,rho_1e-08,1e-08,common,0.03045947964364485,0.040024410820034405,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,256,ridgeless,0.0,common,0.030459557822777865,0.04002535594622631,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,512,rho_0.0001,0.0001,common,0.00986298222887285,0.011099089012114451,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,512,rho_0.01,0.01,common,0.011471095360397152,0.01297883944243905,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,512,rho_0.1,0.1,common,0.016151824726607488,0.017945679134878448,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,512,rho_1e-06,1e-06,common,0.009863203893228863,0.011063731896696667,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,512,rho_1e-08,1e-08,common,0.009855778060048344,0.011090761296836766,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
eSEN,dense-grid-TOP,TOP,1024,512,ridgeless,0.0,common,0.009855627252540014,0.01109136367474724,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,32,rho_0.0001,0.0001,common,0.16880936100267885,0.15894873064869341,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,32,rho_0.01,0.01,common,0.17784575766254596,0.16940901702190242,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,32,rho_0.1,0.1,common,0.2194045614362597,0.21485920520517143,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,32,rho_1e-06,1e-06,common,0.1686731297423999,0.15872801114310744,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,32,rho_1e-08,1e-08,common,0.16867739434471568,0.15877539674562974,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,32,ridgeless,0.0,common,0.1686774621242894,0.15885100837052896,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,64,rho_0.0001,0.0001,common,0.049538049796112024,0.06340385645260097,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,64,rho_0.01,0.01,common,0.05438848264824171,0.06776466580576773,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,64,rho_0.1,0.1,common,0.07167298655830051,0.08650790285642049,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,64,rho_1e-06,1e-06,common,0.04933441266789983,0.06332566014318279,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,64,rho_1e-08,1e-08,common,0.04920765716348616,0.0633493134896647,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,64,ridgeless,0.0,common,0.049200243149947476,0.06339091105166784,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,128,rho_0.0001,0.0001,common,0.02319630543030787,0.027248761723992192,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,128,rho_0.01,0.01,common,0.024128115763503107,0.02876852663679113,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,128,rho_0.1,0.1,common,0.028871069474895077,0.035411139877206496,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,128,rho_1e-06,1e-06,common,0.023150983734556162,0.0272562889522114,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,128,rho_1e-08,1e-08,common,0.023168931773161802,0.02729517508308681,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,128,ridgeless,0.0,common,0.02316965007438357,0.027302645032413652,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,256,rho_0.0001,0.0001,common,0.006770335292412747,0.012340625160154045,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,256,rho_0.01,0.01,common,0.006870291336954963,0.012901216448638203,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,256,rho_0.1,0.1,common,0.00785519855003899,0.015274252663048288,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,256,rho_1e-06,1e-06,common,0.006754810736148514,0.012353512625507452,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,256,rho_1e-08,1e-08,common,0.006749759353028584,0.012381080106499711,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,256,ridgeless,0.0,common,0.006749558315577918,0.012395500659422107,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,512,rho_0.0001,0.0001,common,0.00402954097476782,0.004129643653721855,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,512,rho_0.01,0.01,common,0.004023867558497983,0.0041677442621910355,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,512,rho_0.1,0.1,common,0.004532722636465635,0.004563385986450616,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,512,rho_1e-06,1e-06,common,0.004019527768042504,0.00411822376651741,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,512,rho_1e-08,1e-08,common,0.004010988300951554,0.004123424738398467,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
GemNet-OC,dense-grid-TOP,TOP,1024,512,ridgeless,0.0,common,0.004028746929857094,0.004120474600782944,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,32,rho_0.0001,0.0001,common,0.8834556880614374,0.8565405322376615,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,32,rho_0.01,0.01,common,0.8856472207378234,0.8580994569725545,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,32,rho_0.1,0.1,common,0.9004517557791976,0.8692660446543172,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,32,rho_1e-06,1e-06,common,0.8834329102057097,0.856524461351475,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,32,rho_1e-08,1e-08,common,0.8834326823357315,0.8565243005919811,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,32,ridgeless,0.0,common,0.8834326800340051,0.8565242989681426,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,64,rho_0.0001,0.0001,common,0.7417046806620969,0.6856697616723924,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,64,rho_0.01,0.01,common,0.7441955414780164,0.6890027848060623,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,64,rho_0.1,0.1,common,0.762845806344743,0.7130181371279415,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,64,rho_1e-06,1e-06,common,0.741679105877233,0.685635368383538,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,64,rho_1e-08,1e-08,common,0.7416788500585778,0.6856350243374304,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,64,ridgeless,0.0,common,0.7416788474745437,0.6856350208622058,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,128,rho_0.0001,0.0001,common,0.46207646209837006,0.47756689878123815,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,128,rho_0.01,0.01,common,0.4653528529264671,0.4812854752249695,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,128,rho_0.1,0.1,common,0.4908259892731397,0.5087077562710882,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,128,rho_1e-06,1e-06,common,0.46204305423467384,0.47752854499357733,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
MPNN,dense-grid-TOP,TOP,1024,128,rho_1e-08,1e-08,common,0.4620427200894113,0.47752816132892806,20,upstream-analysis/analysis_outputs/dense_grid_claim1_2026_08_23/krr/krr_learning_curves_dense_m1024.csv
